#VERSION,1,2026/5/31 16:38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
~索引,测点名称,描述,设计编号,数据类型,读写属性,驱动类型,测点地址,单位,测点类型,工程上限,工程下限,优先级,安全区,报警区,历史存储,报警类型,高高,高,低,低低,历史缓存,OPC输出,语音报警,采集周期,历史库名称,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,自定义标题,签名,许可,报警确认时是否需要签名,
246,HW.DQ060213.PV,3C原煤仓C1分仓清堵刮刀关指令,30HFB30AM0031,BOOL,,,HW.DQ060213.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
247,HW.DQ060214.PV,3C原煤仓C1分仓清堵刮刀开指令,30HFB30AM0032,BOOL,,,HW.DQ060214.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
248,HW.DQ060215.PV,3C磨煤机动态分离器变频器启动指令,,BOOL,,,HW.DQ060215.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
249,HW.DQ060216.PV,3C磨煤机动态分离器变频器停止指令,,BOOL,,,HW.DQ060216.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
250,HW.DI060301.PV,3C给煤机进口气动门前清堵刮刀已运,30HFB30AM0013,BOOL,,,HW.DI060301.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
251,HW.DI060302.PV,3C给煤机进口气动门前清堵刮刀故障,30HFB30AM0015,BOOL,,,HW.DI060302.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
252,HW.DI060303.PV,3C给煤机进口气动门前清堵刮刀在远,30HFB30AM0016,BOOL,,,HW.DI060303.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
253,HW.DI060304.PV,3C给煤机进口气动门后清堵刮刀已运,30HFB30AM0023,BOOL,,,HW.DI060304.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
254,HW.DI060305.PV,3C给煤机进口气动门后清堵刮刀故障,30HFB30AM0025,BOOL,,,HW.DI060305.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
255,HW.DI060306.PV,3C给煤机进口气动门后清堵刮刀在远,30HFB30AM0026,BOOL,,,HW.DI060306.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
256,HW.DI060307.PV,3C原煤仓C1分仓清堵刮刀已运行,30HFB30AM0033,BOOL,,,HW.DI060307.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
257,HW.DI060308.PV,3C原煤仓C1分仓清堵刮刀故障,30HFB30AM0035,BOOL,,,HW.DI060308.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
258,HW.DI060309.PV,3C原煤仓C1分仓清堵刮刀在远方,30HFB30AM0036,BOOL,,,HW.DI060309.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
259,HW.DI060310.PV,3C给煤机进口缓存仓清堵刮刀已运行,30HFB30AM0043,BOOL,,,HW.DI060310.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
260,HW.DI060311.PV,3C给煤机进口缓存仓清堵刮刀故障,30HFB30AM0045,BOOL,,,HW.DI060311.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
261,HW.DI060312.PV,3C给煤机进口缓存仓清堵刮刀在远方,30HFB30AM0046,BOOL,,,HW.DI060312.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
262,HW.DI060313.PV,3C缓存仓清堵气刀已运行,30HJS30AM0013,BOOL,,,HW.DI060313.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
263,HW.DI060314.PV,3C缓存仓清堵气刀在远方,30HJS30AM0016,BOOL,,,HW.DI060314.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
264,HW.DI060315.PV,FSSS跳闸停C磨煤机2,,BOOL,,,HW.DI060315.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
265,HW.DI060401.PV,C给煤机在容积模式,30HFB40GH00111,BOOL,,,HW.DI060401.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
266,HW.DI060402.PV,C给煤机超温,30HFB40GH00116,BOOL,,,HW.DI060402.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
267,HW.DI060403.PV,C给煤机清扫链自动模式,30HFB40GH00117,BOOL,,,HW.DI060403.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
268,HW.DI060404.PV,C给煤机给煤量偏差大,30HFB40GH00118,BOOL,,,HW.DI060404.PV,,,2,-1,0,S001,A001,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
269,HW.DI060405.PV,C给煤机出口电动插板门已开,30HFB30AA0423,BOOL,,,HW.DI060405.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
270,HW.DI060406.PV,C给煤机出口电动插板门已关,30HFB30AA0424,BOOL,,,HW.DI060406.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
271,HW.DI060407.PV,C给煤机出口电动插板门故障,30HFB30AA0425,BOOL,,,HW.DI060407.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
272,HW.DI060408.PV,C磨煤机润滑油泵运行,30HFC35AP0013,BOOL,,,HW.DI060408.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
273,HW.DI060410.PV,C磨煤机润滑油泵过载,30HFC35AP0015,BOOL,,,HW.DI060410.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
274,HW.DI060411.PV,3C原煤仓C1分仓清堵气刀已运行,30HJS30AM0023,BOOL,,,HW.DI060411.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
275,HW.DI060412.PV,3C原煤仓C1分仓清堵气刀在远方,30HJS30AM0026,BOOL,,,HW.DI060412.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
276,HW.DI060413.PV,3C给煤机进口气动隔离门开到位,30HFB30AA0414,BOOL,,,HW.DI060413.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
277,HW.DI060414.PV,3C给煤机进口气动隔离门关到位,30HFB30AA0413,BOOL,,,HW.DI060414.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
278,HW.DI060415.PV,3C给煤机进口气动隔离门在远方,30HFB30AA0416,BOOL,,,HW.DI060415.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
279,HW.DI060501.PV,C磨出口快关门密封风气动门已开,30HFW33AA0013,BOOL,,,HW.DI060501.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
280,HW.DI060502.PV,C磨出口快关门密封风气动门已关,30HFW33AA0014,BOOL,,,HW.DI060502.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
281,HW.DI060503.PV,C磨煤机密封风电动风门已开,30HFW23AA0023,BOOL,,,HW.DI060503.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
282,HW.DI060504.PV,C磨煤机密封风电动风门已关,30HFW23AA0024,BOOL,,,HW.DI060504.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
283,HW.DI060505.PV,C磨煤机密封风电动风门故障,30HFW23AA0025,BOOL,,,HW.DI060505.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
284,HW.DI060506.PV,C磨煤机进口热风气动快关门已开,30HFE23AA0213,BOOL,,,HW.DI060506.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
285,HW.DI060507.PV,C磨煤机进口热风气动快关门已关,30HFE23AA0214,BOOL,,,HW.DI060507.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
286,HW.DI060508.PV,C磨煤机进口冷风气动快关门已开,30HFE13AA0213,BOOL,,,HW.DI060508.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
287,HW.DI060509.PV,C磨煤机进口冷风气动快关门已关,30HFE13AA0214,BOOL,,,HW.DI060509.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
288,HW.DI060510.PV,C磨煤机进口热风电动调节风门已开,30HFE23AA1013,BOOL,,,HW.DI060510.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
289,HW.DI060511.PV,C磨煤机进口热风电动调节风门已关,30HFE23AA1014,BOOL,,,HW.DI060511.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
290,HW.DI060512.PV,C磨煤机进口热风电动调节风门故障,30HFE23AA1015,BOOL,,,HW.DI060512.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
291,HW.DI060513.PV,C磨煤机进口冷风电动调节风门已开,30HFE13AA1013,BOOL,,,HW.DI060513.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
292,HW.DI060514.PV,C磨煤机进口冷风电动调节风门已关,30HFE13AA1014,BOOL,,,HW.DI060514.PV,,,2,-1,0,S001,,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
293,HW.DI060515.PV,C磨煤机进口冷风电动调节风门故障,30HFE13AA1015,BOOL,,,HW.DI060515.PV,,,2,-1,0,S001,A002,Y,,,,,,N,Y,,1000,ALL,,,,,,,,,,,0,0,0,
